location_id,month,hour,temperature (C degree),humidity (%),pressure (hPa),cloudcover (%),windspeed (km/h),season_encoded,day_night_encoded,precipitation (mm)
7,7,0,26.9,82,1008.0,99,11.5,1,1,0.0
7,10,21,27.1,88,1007.2,99,2.8,1,1,0.0
3,11,15,31.4,61,1007.1,19,12.2,1,0,0.0
5,5,7,25.3,92,1009.0,100,1.8,1,0,0.1
8,4,7,26.6,83,1010.3,91,3.2,0,0,0.0
6,11,19,25.4,94,1010.4,100,4.5,1,1,0.1
8,12,2,22.4,87,1012.1,44,7.6,0,1,0.0
5,9,15,29.2,77,1005.0,59,9.3,1,0,0.8
1,10,17,28.7,79,1006.5,100,7.4,1,0,0.0
1,7,2,27.3,88,1008.7,100,9.4,1,1,0.7
8,5,16,31.6,60,1006.4,39,9.8,1,0,0.0
2,8,17,24.4,98,1006.8,100,10.0,1,0,9.5
2,5,10,31.3,71,1010.3,98,11.5,1,0,0.0
5,10,0,26.0,91,1012.3,100,3.5,1,1,0.0
6,6,23,25.6,94,1009.3,100,6.1,1,1,2.1
3,1,18,27.9,68,1011.2,100,1.5,0,1,0.0
1,11,11,30.6,65,1009.4,100,18.4,1,0,0.0
7,7,1,25.1,94,1007.4,52,7.6,1,1,0.0
4,10,5,24.9,94,1011.1,100,3.2,1,1,0.0
5,2,18,29.1,68,1012.9,96,5.9,0,1,0.0
3,4,9,29.4,74,1010.5,100,6.9,0,0,0.1
1,4,5,27.7,87,1007.9,44,9.9,0,1,0.0
6,11,21,27.4,75,1010.2,100,4.7,1,1,0.0
1,6,17,28.5,80,1008.0,100,4.2,1,0,0.0
6,10,5,24.1,98,1009.1,99,8.7,1,1,0.0
6,12,22,23.9,96,1012.5,100,6.4,0,1,0.0
1,8,7,26.4,92,1010.7,73,4.2,1,0,0.0
6,7,1,25.4,97,1007.9,100,3.8,1,1,1.0
4,3,6,25.4,92,1010.1,37,8.8,0,0,0.0
1,7,12,27.2,83,1008.7,100,14.7,1,0,0.1
8,10,0,23.9,95,1010.6,100,1.0,1,1,0.5
7,4,3,27.3,82,1008.8,100,11.8,0,1,0.0
4,6,6,24.8,97,1008.8,99,6.3,1,0,0.0
6,1,2,24.2,76,1015.3,24,3.0,0,1,0.0
5,3,12,34.9,37,1011.8,67,8.9,0,0,0.0
2,11,20,27.0,93,1009.8,93,9.3,1,1,0.0
1,6,8,27.6,82,1011.2,99,15.5,1,0,1.2
3,7,11,28.9,80,1011.5,98,3.8,1,0,0.3
4,6,19,26.1,90,1006.4,100,15.5,1,1,0.1
3,12,10,24.3,66,1012.3,100,9.4,0,0,0.0
6,11,22,25.9,93,1011.9,78,4.6,1,1,0.0
3,1,13,30.8,51,1010.4,86,4.5,0,0,0.0
4,3,0,26.6,77,1012.7,100,12.8,0,1,0.0
8,7,2,24.7,97,1009.5,100,4.8,1,1,0.0
8,2,0,23.2,77,1010.4,100,8.5,0,1,0.0
8,11,22,24.9,94,1010.9,100,1.9,1,1,1.0
3,4,11,33.9,44,1010.5,99,7.1,0,0,0.0
5,2,11,30.4,43,1012.6,100,1.9,0,0,0.0
7,5,10,28.8,78,1008.7,100,2.9,1,0,0.0
5,11,5,24.7,93,1008.3,100,4.2,1,1,0.0
5,10,10,28.1,82,1013.5,100,3.8,1,0,0.0
5,3,16,35.0,37,1008.3,99,7.2,0,0,0.0
3,8,21,25.0,98,1009.1,100,5.8,1,1,1.0
7,4,16,37.3,32,1006.0,97,11.0,0,0,0.0
1,2,11,29.5,60,1016.0,98,24.6,0,0,0.0
8,11,9,27.5,68,1010.8,95,3.6,1,0,0.0
6,6,1,25.9,96,1011.3,100,3.3,1,1,0.0
1,3,22,25.8,80,1009.6,2,12.6,0,1,0.0
4,1,0,25.4,75,1011.7,100,8.6,0,1,0.0
2,3,21,26.0,90,1011.0,1,9.4,0,1,0.0
4,9,15,26.4,88,1006.0,100,1.9,1,0,9.9
3,9,7,25.2,95,1007.0,100,12.5,1,0,0.2
2,8,23,26.8,90,1008.5,77,8.4,1,1,0.0
2,8,8,28.6,86,1011.9,84,3.0,1,0,0.0
1,2,22,26.3,80,1015.1,100,16.8,0,1,0.0
5,8,20,29.2,85,1008.5,65,11.5,1,1,0.0
6,7,6,25.1,94,1007.8,10,5.4,1,0,0.0
1,5,1,29.7,78,1007.8,97,14.7,1,1,0.0
7,9,6,25.2,93,1005.8,100,13.4,1,0,0.6
5,10,11,31.2,69,1009.7,100,4.2,1,0,0.1
2,11,21,26.8,83,1011.6,72,8.7,1,1,0.0
1,2,12,29.5,62,1015.3,73,23.0,0,0,0.0
2,6,9,28.1,78,1009.5,99,4.5,1,0,0.0
2,6,17,25.0,98,1004.7,100,12.9,1,0,0.9
6,10,9,26.8,81,1011.1,100,4.1,1,0,0.1
8,1,3,24.1,88,1011.2,100,2.4,0,1,0.0
2,8,21,26.0,93,1011.5,100,2.5,1,1,0.0
1,5,20,30.4,76,1005.9,14,13.2,1,1,0.0
8,7,1,24.6,97,1007.5,100,8.0,1,1,0.3
6,9,19,26.0,89,1009.9,100,4.0,1,1,0.0
6,1,3,23.2,82,1010.3,100,3.2,0,1,0.0
7,6,1,25.7,90,1009.3,100,7.0,1,1,0.0
6,5,19,31.1,68,1007.8,26,13.5,1,1,0.0
6,3,7,25.0,75,1010.3,69,11.4,0,0,0.0
8,12,22,23.1,72,1011.0,100,10.8,0,1,0.0
2,10,10,29.2,78,1010.7,32,4.8,1,0,0.1
5,9,2,24.5,94,1009.3,100,3.0,1,1,0.0
4,5,22,29.3,83,1006.7,100,4.5,1,1,0.0
2,6,20,30.2,87,1008.0,100,10.6,1,1,0.0
3,9,11,28.6,74,1009.7,100,11.7,1,0,0.0
4,8,6,25.8,95,1011.0,97,3.4,1,0,0.0
1,5,6,27.8,84,1008.6,81,6.8,1,0,0.0
2,8,9,30.9,73,1010.5,100,7.1,1,0,0.0
2,9,22,25.4,97,1007.2,100,12.3,1,1,0.0
3,5,4,27.6,88,1006.2,93,6.1,1,1,0.0
8,9,20,26.2,83,1009.2,44,6.5,1,1,0.0
7,6,19,28.1,79,1007.2,99,9.0,1,1,0.0
6,6,11,29.1,72,1006.6,100,19.9,1,0,1.2
5,2,19,28.0,65,1011.0,7,11.9,0,1,0.0
3,9,12,31.7,65,1009.9,35,4.8,1,0,0.1
4,9,2,25.3,94,1008.1,100,7.7,1,1,0.0
3,2,7,23.9,95,1011.6,1,3.6,0,0,0.0
4,5,4,29.0,83,1007.8,100,12.1,1,1,0.0
2,9,21,27.9,85,1009.8,100,5.5,1,1,0.0
2,4,20,28.4,77,1010.2,8,13.3,0,1,0.0
4,1,6,23.1,90,1011.1,16,6.1,0,0,0.0
4,4,21,28.8,77,1010.1,79,15.9,0,1,0.0
2,9,6,25.4,97,1006.7,100,4.0,1,0,0.0
7,10,16,29.1,72,1006.7,100,2.4,1,0,0.1
6,6,12,32.9,57,1011.2,96,13.8,1,0,0.1
6,9,7,25.5,91,1003.2,100,14.5,1,0,0.0
1,2,22,25.6,90,1015.2,37,14.8,0,1,0.0
8,8,7,24.7,94,1010.0,100,4.9,1,0,0.0
5,3,1,25.8,93,1012.9,98,3.4,0,1,2.2
4,2,1,24.8,92,1012.2,93,7.6,0,1,0.5
8,10,11,30.0,74,1012.6,19,3.9,1,0,0.1
7,5,3,25.2,95,1006.6,100,6.1,1,1,0.0
3,4,19,27.1,76,1009.5,0,14.8,0,1,0.0
1,4,18,29.1,73,1007.8,34,18.9,0,1,0.0
7,6,7,25.6,93,1008.6,73,9.1,1,0,0.0
8,4,16,32.2,56,1005.4,100,11.0,0,0,0.0
4,7,7,26.5,92,1008.1,95,9.2,1,0,0.0
7,5,0,25.4,92,1010.1,100,5.9,1,1,0.1
5,5,18,29.0,75,1006.5,11,13.6,1,1,0.0
8,12,7,22.4,79,1012.2,100,9.9,0,0,0.0
2,9,21,25.7,93,1008.4,100,7.2,1,1,0.0
7,6,4,24.8,95,1007.6,99,8.6,1,1,0.0
5,4,15,35.3,39,1006.4,58,6.7,0,0,0.0
7,2,3,23.3,88,1013.2,1,5.3,0,1,0.0
7,9,22,25.0,96,1008.6,100,3.9,1,1,0.6
1,7,18,27.4,85,1003.9,100,13.0,1,1,0.2
4,9,23,25.9,93,1009.6,99,7.0,1,1,0.0
4,9,2,25.8,91,1005.9,100,11.4,1,1,0.0
5,6,8,27.8,88,1006.3,100,10.6,1,0,0.0
5,8,13,31.8,63,1008.2,61,13.0,1,0,0.3
7,9,21,25.5,91,1011.7,100,4.8,1,1,0.0
4,5,0,25.0,95,1010.8,90,0.4,1,1,0.0
1,6,1,28.4,87,1007.3,100,9.2,1,1,0.1
7,8,20,28.8,80,1005.7,98,13.0,1,1,0.0
7,5,6,25.3,95,1007.3,100,7.9,1,0,0.0
5,5,14,37.3,38,1004.4,22,11.3,1,0,0.0
2,3,14,30.8,60,1009.2,30,16.7,0,0,0.0
2,4,19,28.6,80,1007.8,1,15.5,0,1,0.0
4,3,20,27.4,72,1014.4,100,9.8,0,1,0.0
1,4,6,26.3,88,1011.4,11,15.0,0,0,0.0
1,8,21,27.8,82,1010.4,100,9.7,1,1,0.1
3,10,5,23.5,97,1009.5,61,10.0,1,1,0.0
7,1,7,24.0,93,1012.9,47,6.5,0,0,0.0
3,8,22,26.6,96,1009.3,88,5.7,1,1,0.0
5,8,8,27.3,86,1011.7,100,8.3,1,0,0.0
4,5,16,27.6,84,1006.6,100,7.3,1,0,3.2
4,7,10,29.8,73,1008.2,100,5.9,1,0,0.2
8,8,7,26.9,92,1009.6,100,1.8,1,0,0.0
1,5,23,26.3,91,1010.0,100,5.8,1,1,1.1
4,5,14,32.7,66,1007.6,100,18.4,1,0,0.1
1,2,16,27.9,74,1010.4,100,24.7,0,0,0.0
4,1,23,25.4,73,1015.8,65,11.7,0,1,0.0
1,7,12,30.8,68,1005.5,91,27.4,1,0,0.1
4,7,14,30.1,71,1007.4,100,15.5,1,0,0.0
2,9,13,26.0,95,1009.0,100,8.3,1,0,7.9
3,5,12,35.1,50,1007.5,97,11.3,1,0,0.0
5,10,20,26.3,92,1011.6,100,2.3,1,1,0.0
3,10,10,30.5,72,1010.3,92,4.5,1,0,0.0
3,2,7,24.4,91,1015.2,97,3.4,0,0,0.0
4,12,17,26.3,79,1010.8,100,6.0,0,0,0.0
2,1,6,22.4,90,1011.1,14,4.4,0,0,0.0
3,10,15,25.8,86,1006.2,100,14.3,1,0,4.4
3,3,23,26.0,85,1011.4,0,9.0,0,1,0.0
8,2,20,27.4,77,1010.8,100,8.4,0,1,0.0
1,9,21,27.0,88,1003.4,100,22.0,1,1,0.5
4,6,17,28.0,80,1005.6,100,13.4,1,0,0.0
1,1,17,26.5,75,1012.5,90,25.4,0,0,0.0
3,10,14,30.8,64,1007.4,100,1.4,1,0,0.0
5,1,13,31.6,41,1013.5,100,9.6,0,0,0.0
2,3,7,25.6,85,1007.8,36,11.2,0,0,0.0
8,10,12,29.6,79,1008.9,100,7.0,1,0,0.3
5,6,18,27.9,85,1008.0,100,5.9,1,1,0.0
7,7,20,25.3,95,1008.7,82,5.1,1,1,0.0
3,10,11,24.5,89,1008.1,100,1.9,1,0,7.7
8,1,15,30.8,44,1012.2,100,20.3,0,0,0.0
5,5,16,32.8,60,1005.9,51,18.8,1,0,0.5
1,4,8,29.9,80,1011.1,98,4.7,0,0,0.2
6,10,1,25.3,96,1009.3,100,5.3,1,1,0.0
2,4,12,32.5,55,1010.6,100,12.9,0,0,0.0
5,8,10,29.7,74,1008.3,97,6.8,1,0,0.1
3,6,16,26.6,90,1005.4,100,7.1,1,0,0.5
7,7,13,28.0,82,1007.0,100,9.6,1,0,3.4
3,6,1,25.4,96,1006.1,100,6.0,1,1,0.6
2,3,3,23.3,95,1006.7,0,6.1,0,1,0.0
3,9,20,25.9,92,1008.3,100,6.3,1,1,0.0
1,1,15,28.5,65,1009.2,96,23.5,0,0,0.0
8,1,16,30.6,51,1009.3,7,3.2,0,0,0.0
7,5,22,25.9,93,1008.3,100,5.8,1,1,0.0
4,4,6,24.8,89,1012.3,20,3.6,0,0,0.0
8,10,15,28.4,79,1007.2,100,2.2,1,0,1.2
4,2,7,24.7,85,1013.5,2,4.3,0,0,0.0
5,2,17,27.8,78,1008.1,32,12.2,0,0,0.1
7,9,0,25.5,93,1010.2,99,6.0,1,1,0.0
2,3,18,28.7,74,1011.2,1,15.1,0,1,0.0
2,3,2,25.5,74,1012.2,98,13.7,0,1,0.0
1,3,21,26.9,83,1011.6,49,21.6,0,1,0.0
4,12,6,23.7,77,1009.7,26,10.8,0,0,0.0
2,1,22,22.9,88,1011.5,100,8.8,0,1,0.0
2,2,12,30.1,54,1011.6,100,2.7,0,0,0.0
3,2,19,26.9,64,1010.0,100,4.2,0,1,0.0
5,9,18,26.0,89,1006.7,100,9.4,1,1,2.3
8,9,3,24.0,98,1009.3,100,3.4,1,1,0.0
5,1,22,25.5,74,1015.6,75,10.0,0,1,0.0
2,10,11,29.7,72,1011.5,100,9.3,1,0,0.0
6,5,2,26.7,92,1005.9,100,5.4,1,1,1.1
3,6,9,27.0,86,1009.4,100,15.3,1,0,0.6
6,4,0,27.0,90,1009.3,37,9.7,0,1,0.0
8,3,4,23.7,92,1009.8,100,5.8,0,1,0.0
2,6,20,28.9,78,1009.7,2,8.0,1,1,0.0
6,10,4,25.0,99,1007.5,100,3.1,1,1,0.2
5,7,10,30.5,75,1008.0,54,7.8,1,0,0.1
4,2,20,27.7,66,1011.2,0,19.0,0,1,0.0
6,7,5,24.4,98,1007.1,77,2.6,1,1,0.0
6,4,8,27.9,71,1013.6,98,8.8,0,0,0.0
2,3,18,28.9,77,1010.7,73,12.5,0,1,0.0
5,2,10,28.0,60,1013.0,7,5.7,0,0,0.0
4,1,19,28.9,47,1009.1,100,3.8,0,1,0.0
4,2,11,33.1,44,1014.4,27,16.6,0,0,0.0
8,5,20,25.2,96,1010.1,100,10.4,1,1,1.5
7,6,3,26.1,95,1005.5,100,4.4,1,1,0.1
6,10,12,31.7,67,1007.7,87,6.9,1,0,0.1
7,5,10,31.0,69,1010.3,70,6.2,1,0,0.0
8,2,7,24.9,84,1013.6,81,8.6,0,0,0.0
1,1,22,24.9,84,1011.6,100,16.2,0,1,0.0
3,2,7,24.9,93,1014.0,95,6.9,0,0,0.0
7,4,3,26.6,87,1008.1,20,7.6,0,1,0.0
2,7,8,26.6,90,1009.6,100,8.8,1,0,0.3
6,8,8,28.1,82,1010.8,100,4.5,1,0,0.0
4,7,6,25.0,94,1005.3,100,10.7,1,0,0.0
2,4,18,29.1,75,1007.5,74,15.0,0,1,0.0
6,7,14,31.7,64,1007.0,100,9.5,1,0,0.1
6,9,5,24.0,99,1006.4,100,4.0,1,1,0.0
2,2,19,25.6,81,1011.1,91,16.3,0,1,0.0
2,4,23,27.3,88,1011.6,100,8.0,0,1,0.0
5,4,14,33.2,50,1008.4,3,11.6,0,0,0.0
7,8,18,26.3,89,1009.0,100,1.3,1,1,1.8
7,4,2,27.1,87,1009.0,27,8.6,0,1,0.0
3,10,7,26.3,94,1011.3,20,1.1,1,0,0.0
8,5,17,32.1,63,1007.2,56,8.8,1,0,0.1
7,5,4,26.2,96,1007.5,100,4.7,1,1,0.0
6,1,16,32.4,45,1009.3,56,2.9,0,0,0.0
2,4,19,28.0,81,1008.4,83,13.7,0,1,0.0
7,5,23,26.9,90,1010.0,94,7.4,1,1,0.0
5,3,18,30.5,57,1009.3,5,16.9,0,1,0.0
4,6,8,28.8,85,1009.7,99,7.4,1,0,0.0
5,6,14,28.6,79,1006.1,100,17.0,1,0,3.5
3,6,17,30.3,69,1005.5,75,14.3,1,0,0.2
7,3,21,27.0,67,1010.7,72,8.7,0,1,0.0
3,9,22,25.7,94,1008.8,100,6.3,1,1,0.2
3,12,3,23.6,98,1007.5,100,4.2,0,1,0.0
8,6,19,25.2,93,1008.3,92,5.2,1,1,0.0
5,9,21,27.1,89,1010.8,3,5.7,1,1,0.0
2,8,23,27.2,93,1009.7,80,2.5,1,1,0.0
1,5,13,31.8,68,1007.9,18,15.3,1,0,0.0
2,7,7,26.6,90,1007.2,100,6.2,1,0,0.0
5,5,21,28.8,86,1009.9,100,4.0,1,1,0.0
8,2,15,34.3,34,1009.5,92,4.3,0,0,0.0
3,11,18,28.6,78,1008.5,99,3.1,1,1,0.0
1,1,4,24.4,92,1010.2,98,9.2,0,1,0.0
7,11,0,25.8,92,1010.3,79,6.8,1,1,0.0
3,4,21,29.2,80,1007.7,0,14.3,0,1,0.0
1,11,11,29.3,72,1010.1,50,10.5,1,0,0.1
8,12,14,30.7,64,1010.5,99,3.5,0,0,0.0
5,12,4,22.3,88,1009.6,0,6.8,0,1,0.0
6,6,2,25.5,98,1010.9,100,4.7,1,1,0.0
1,10,13,26.1,87,1007.7,100,24.8,1,0,1.2
1,11,14,30.1,71,1008.2,41,18.3,1,0,0.0
3,4,4,27.0,92,1007.3,26,3.2,0,1,0.0
6,4,4,26.5,81,1009.2,0,7.3,0,1,0.0
5,1,23,26.4,84,1012.1,100,3.3,0,1,0.0
3,3,8,28.4,69,1011.9,7,18.9,0,0,0.0
4,2,7,25.0,87,1012.7,4,10.9,0,0,0.0
7,6,16,29.0,75,1006.6,100,10.1,1,0,0.0
7,2,22,26.8,66,1014.1,1,13.5,0,1,0.0
1,9,7,26.0,88,1007.1,100,18.6,1,0,1.4
7,7,3,25.6,91,1004.3,100,9.4,1,1,0.0
2,1,1,24.9,79,1011.9,100,10.5,0,1,0.0
6,12,15,32.6,52,1005.6,100,2.4,0,0,0.1
6,9,1,24.2,98,1010.6,100,1.4,1,1,0.0
5,9,9,28.6,79,1011.7,100,3.1,1,0,0.0
8,10,4,23.8,97,1007.8,98,5.7,1,1,0.0
6,7,7,26.0,95,1007.9,5,2.4,1,0,0.0
3,6,14,34.5,53,1007.7,100,9.2,1,0,0.0
3,2,18,29.5,56,1011.0,0,12.4,0,1,0.0
5,10,18,25.7,91,1008.8,100,7.7,1,1,1.6
6,2,6,23.5,89,1012.2,36,4.1,0,0,0.0
1,6,16,27.5,85,1006.6,100,20.0,1,0,0.4
7,8,7,26.7,93,1010.0,16,1.8,1,0,0.0
1,4,23,29.6,81,1009.1,75,13.3,0,1,0.0
4,12,7,25.7,84,1009.0,89,4.4,0,0,0.0
3,3,9,29.7,68,1012.2,9,12.3,0,0,0.0
8,2,20,26.4,62,1010.5,88,4.7,0,1,0.0
5,1,0,24.8,86,1013.7,100,2.9,0,1,0.0
3,2,3,22.1,61,1010.8,99,10.7,0,1,0.0
3,6,8,28.0,90,1010.6,100,9.6,1,0,0.6
4,5,9,32.3,54,1011.3,88,13.0,1,0,0.0
1,5,22,27.1,88,1008.7,100,13.4,1,1,0.8
7,11,8,27.1,84,1010.5,99,7.5,1,0,0.1
7,8,18,27.1,83,1007.1,99,14.0,1,1,0.2
6,8,20,27.0,88,1008.3,97,3.3,1,1,0.0
5,10,10,27.2,83,1009.8,100,9.0,1,0,0.1
5,3,7,25.8,86,1014.1,61,3.4,0,0,0.0
6,8,20,24.5,95,1009.9,100,14.9,1,1,8.9
5,7,15,28.3,82,1004.4,99,17.4,1,0,4.2
8,10,2,24.0,98,1009.6,8,3.2,1,1,0.0
1,1,7,22.5,90,1010.8,5,4.5,0,0,0.0
4,1,22,24.5,89,1010.4,81,9.0,0,1,0.0
5,9,11,29.1,76,1002.8,100,16.5,1,0,0.2
7,10,7,26.4,91,1011.2,11,6.0,1,0,0.0
1,12,0,25.1,87,1013.3,100,9.9,0,1,0.0
6,4,23,26.8,89,1010.4,100,9.1,0,1,0.0
2,1,2,22.9,93,1009.1,86,5.5,0,1,0.0
6,7,9,28.7,81,1007.1,100,12.3,1,0,0.0
2,10,0,25.7,98,1010.9,87,7.4,1,1,0.0
5,11,12,31.0,63,1009.5,59,6.8,1,0,0.0
8,12,10,26.5,89,1011.1,100,3.6,0,0,0.8
1,9,22,26.6,87,1010.3,99,16.8,1,1,0.5
8,8,0,24.3,95,1010.5,93,2.4,1,1,1.2
5,12,21,25.6,80,1010.2,99,5.3,0,1,0.0
7,12,11,28.2,66,1013.5,74,7.3,0,0,0.0
2,9,13,27.4,83,1010.1,100,14.4,1,0,5.8
6,10,11,30.5,72,1012.5,100,5.1,1,0,0.1
1,7,9,27.7,84,1007.0,100,22.7,1,0,0.2
7,12,10,28.2,75,1010.4,100,2.7,0,0,0.1
3,10,5,24.4,99,1007.7,100,6.7,1,1,0.0
2,4,16,27.2,79,1008.5,100,13.9,0,0,0.0
6,9,15,29.0,79,1005.8,100,9.3,1,0,0.0
2,4,12,34.3,57,1007.7,85,14.8,0,0,0.0
2,7,7,26.4,94,1008.1,6,3.9,1,0,0.0
2,11,9,28.5,79,1011.7,94,5.2,1,0,0.0
1,10,10,29.4,72,1012.4,59,12.7,1,0,0.0
8,10,10,29.9,75,1010.2,80,4.3,1,0,0.0
4,2,12,31.2,59,1014.3,33,14.6,0,0,0.0
4,5,8,29.3,81,1007.6,100,3.8,1,0,0.0
4,2,10,30.9,51,1015.3,19,14.7,0,0,0.0
8,3,11,31.5,55,1012.4,16,1.1,0,0,0.0
5,5,7,28.9,72,1010.3,75,7.9,1,0,0.0
1,5,22,30.2,78,1007.2,100,14.4,1,1,0.0
7,4,11,33.8,51,1010.9,79,8.2,0,0,0.0
4,4,18,31.0,60,1007.0,94,22.0,0,1,0.0
6,5,17,30.0,74,1008.2,100,10.1,1,0,0.1
2,6,2,25.3,91,1010.9,68,4.3,1,1,0.0
2,3,16,30.3,60,1008.8,18,15.0,0,0,0.0
8,11,21,26.6,96,1010.5,100,3.1,1,1,0.0
8,9,5,24.2,99,1008.1,100,5.7,1,1,0.3
6,4,22,28.3,70,1007.9,100,14.4,0,1,0.0
2,1,21,25.3,88,1012.1,100,5.2,0,1,0.0
5,4,2,28.8,82,1008.4,100,11.0,0,1,0.0
6,8,11,26.6,85,1008.0,100,16.3,1,0,5.7
5,5,2,25.1,95,1009.4,100,4.2,1,1,0.0
2,3,2,24.1,87,1010.1,31,11.5,0,1,0.0
8,10,2,25.2,97,1009.1,100,3.7,1,1,0.0
2,2,9,30.2,54,1013.0,26,13.1,0,0,0.0
6,4,7,26.9,84,1010.1,41,3.9,0,0,0.1
7,12,19,24.9,97,1013.3,88,2.7,0,1,0.6
7,8,5,24.4,98,1009.6,100,3.6,1,1,0.0
4,4,15,35.5,46,1006.6,16,13.8,0,0,0.0
8,11,20,28.1,79,1010.1,100,4.4,1,1,0.0
1,9,5,25.8,92,1008.2,100,15.3,1,1,0.0
3,12,11,28.3,65,1012.0,99,3.1,0,0,0.0
4,8,12,30.8,70,1005.1,100,10.4,1,0,0.4
2,1,14,30.3,63,1010.2,84,11.6,0,0,0.1
6,10,5,24.6,97,1006.0,100,7.0,1,1,0.0
4,9,3,25.8,90,1005.6,100,10.6,1,1,0.0
1,10,3,26.5,95,1005.8,100,8.5,1,1,0.0
5,3,4,24.9,83,1011.4,100,1.5,0,1,0.0
3,7,3,24.8,96,1009.1,100,2.4,1,1,0.0
3,7,23,27.3,78,1006.2,99,12.9,1,1,0.0
3,1,5,23.7,80,1009.0,100,8.9,0,1,0.0
4,10,2,24.7,95,1010.7,100,5.1,1,1,0.0
2,7,3,24.4,97,1006.8,100,3.7,1,1,0.0
2,11,19,25.6,98,1010.0,97,2.9,1,1,0.0
2,8,22,25.7,93,1010.8,98,4.9,1,1,0.0
8,4,9,28.8,76,1011.5,95,7.0,0,0,0.1
7,2,5,23.6,97,1013.7,0,5.9,0,1,0.0
8,9,15,26.9,84,1003.6,100,4.3,1,0,2.2
5,3,17,32.7,48,1009.6,100,18.3,0,0,0.0
3,7,8,25.2,91,1009.3,99,11.3,1,0,0.9
6,7,12,28.7,79,1007.5,100,10.4,1,0,2.6
1,7,16,28.6,75,1006.4,96,14.8,1,0,0.4
5,9,20,24.8,97,1008.5,100,2.3,1,1,3.4
3,7,12,31.0,70,1004.3,87,19.1,1,0,0.1
1,3,8,27.1,84,1012.3,27,13.2,0,0,0.0
7,9,12,30.9,66,1006.2,65,16.3,1,0,0.1
3,8,8,27.4,82,1010.4,100,14.4,1,0,0.0
3,1,23,24.7,72,1016.1,0,8.2,0,1,0.0
5,6,3,25.7,94,1010.7,93,5.0,1,1,0.0
6,11,2,24.5,98,1010.4,98,5.0,1,1,0.0
3,9,18,24.6,97,1009.0,100,4.7,1,1,6.8
7,7,4,25.2,96,1004.7,100,3.6,1,1,0.0
7,6,4,24.8,96,1005.3,100,8.2,1,1,0.2
2,11,1,26.1,93,1009.7,94,7.6,1,1,0.0
2,5,17,26.2,98,1009.0,100,6.2,1,0,0.1
8,4,20,29.4,76,1007.7,36,5.6,0,1,0.1
5,5,3,26.7,92,1009.0,100,3.1,1,1,0.0
2,1,6,23.1,95,1012.4,100,4.7,0,0,0.0
1,7,4,27.8,83,1006.8,50,10.6,1,1,0.1
7,4,10,33.2,51,1011.6,100,7.8,0,0,0.0
6,4,10,32.2,57,1009.3,20,8.7,0,0,0.1
8,1,8,25.1,79,1011.4,96,3.4,0,0,0.0
2,7,18,29.8,72,1004.8,100,9.9,1,1,0.0
7,4,13,32.9,52,1009.7,65,10.2,0,0,0.0
3,7,0,25.7,95,1006.7,100,7.7,1,1,0.0
5,7,12,29.3,78,1006.4,98,24.3,1,0,0.6
3,3,0,24.6,83,1011.2,1,13.1,0,1,0.0
7,6,10,31.0,68,1012.6,27,7.8,1,0,0.0
6,8,7,25.6,92,1009.4,100,5.7,1,0,0.0
7,12,20,26.6,83,1011.3,94,4.5,0,1,0.0
5,4,1,26.8,92,1010.3,13,6.8,0,1,0.0
8,12,14,30.9,60,1006.8,63,7.1,0,0,0.0
6,6,18,24.7,93,1008.1,100,4.0,1,1,6.2
7,9,15,31.9,61,1006.6,57,8.4,1,0,0.1
2,11,16,28.2,78,1009.5,100,15.0,1,0,0.7
6,5,0,27.1,90,1009.8,91,2.7,1,1,0.0
8,6,7,26.9,91,1008.2,100,6.6,1,0,0.0
3,12,23,24.8,93,1009.4,100,0.9,0,1,0.0
7,3,9,28.7,70,1014.0,8,3.7,0,0,0.0
4,3,0,26.3,84,1011.7,8,12.1,0,1,0.0
2,9,19,25.3,97,1007.0,98,3.1,1,1,0.1
1,2,19,26.2,84,1010.4,94,31.4,0,1,0.0
2,9,6,24.7,99,1009.0,100,11.8,1,0,0.2
1,3,23,26.0,93,1010.1,100,12.6,0,1,0.0
7,3,6,24.5,94,1011.6,6,6.3,0,0,0.0
6,4,6,26.8,87,1009.8,97,5.9,0,0,0.0
2,4,13,30.3,67,1010.2,68,15.1,0,0,0.0
1,7,6,26.5,90,1007.3,89,10.1,1,0,0.0
7,9,2,25.3,94,1009.2,98,3.4,1,1,0.0
4,10,1,25.6,91,1012.1,100,0.4,1,1,0.0
1,2,2,24.9,85,1011.3,98,4.4,0,1,0.0
8,8,6,25.2,94,1007.5,90,9.4,1,0,0.0
4,8,17,27.5,83,1005.7,100,13.3,1,0,0.8
2,10,6,24.4,99,1010.7,52,8.2,1,0,0.0
3,4,5,25.9,89,1007.4,99,4.3,0,1,0.0
6,3,16,36.1,35,1007.6,99,13.4,0,0,0.0
8,9,4,24.2,99,1006.0,100,3.1,1,1,0.0
6,1,23,24.8,85,1011.7,49,5.9,0,1,0.0
6,10,16,26.7,86,1005.7,100,7.4,1,0,4.5
5,6,21,27.5,87,1009.1,99,10.4,1,1,0.0
1,10,21,26.3,90,1009.8,100,5.4,1,1,0.0
2,4,5,27.0,86,1009.1,98,9.8,0,1,0.0
1,9,19,27.9,81,1007.5,100,12.8,1,1,0.2
1,11,8,27.3,87,1011.1,27,6.3,1,0,0.0
5,9,19,25.4,91,1007.2,100,3.9,1,1,2.0
7,3,4,24.9,77,1011.5,100,2.6,0,1,0.0
